hhid,roster_id,age,sex,mother_id,education_complete,current_grade
2512,3,18,Hombre,2,beyond secondary,9
2512,4,15,Hombre,2,beyond secondary,6
2513,5,36,Mujer,,beyond secondary,
2513,6,14,Hombre,5,beyond secondary,6
2513,7,12,Hombre,5,beyond secondary,5
2514,1,55,Hombre,,beyond secondary,
2514,4,25,Mujer,,beyond secondary,11
2514,5,5,Hombre,4,beyond secondary,
2515,2,29,Mujer,,beyond secondary,
2515,3,13,Mujer,2,beyond secondary,6
2515,4,12,Mujer,2,beyond secondary,7
2515,5,20,Hombre,,beyond secondary,
2516,1,49,Mujer,,beyond secondary,
2516,2,18,Hombre,1,beyond secondary,
2516,3,12,Mujer,,beyond secondary,6
2517,1,26,Mujer,,beyond secondary,8
2517,2,10,Hombre,1,beyond secondary,5
2517,3,7,Hombre,1,beyond secondary,2
2517,4,34,Mujer,,beyond secondary,
2517,5,13,Hombre,4,beyond secondary,8
2517,6,11,Hombre,4,beyond secondary,6
2518,1,54,Mujer,,beyond secondary,
2518,2,24,Hombre,1,beyond secondary,
2519,1,32,Mujer,3,beyond secondary,
2519,2,9,Hombre,1,beyond secondary,4
2519,3,58,Mujer,,beyond secondary,
2519,4,20,Hombre,3,beyond secondary,12
2520,1,46,Hombre,,beyond secondary,
2520,2,44,Mujer,,beyond secondary,
2520,4,13,Hombre,2,beyond secondary,8
2520,5,10,Mujer,2,beyond secondary,5
2520,8,23,Hombre,2,beyond secondary,
2521,1,38,Hombre,,beyond secondary,
2521,2,31,Mujer,,beyond secondary,
2521,3,12,Mujer,2,beyond secondary,7
2521,4,8,Mujer,2,beyond secondary,3
2522,1,67,Mujer,,beyond secondary,
2522,2,29,Mujer,1,beyond secondary,
2522,3,9,Mujer,2,beyond secondary,3
2522,4,34,Hombre,1,beyond secondary,
2523,1,54,Mujer,,beyond secondary,
2523,2,20,Mujer,1,beyond secondary,12
2523,3,16,Mujer,1,beyond secondary,9
2523,4,35,Mujer,1,beyond secondary,
2523,5,15,Mujer,4,beyond secondary,10
2524,1,69,Hombre,,beyond secondary,
2524,2,73,Mujer,,beyond secondary,
2525,1,32,Mujer,,beyond secondary,
2525,2,34,Hombre,,beyond secondary,
2525,4,7,Hombre,1,beyond secondary,2
2525,9,3,Hombre,1,beyond secondary,
2525,10,18,Hombre,,beyond secondary,
2526,1,73,Hombre,,beyond secondary,
2526,2,52,Mujer,,beyond secondary,
2526,3,24,Hombre,2,beyond secondary,
2526,4,22,Mujer,2,beyond secondary,12
2527,1,77,Hombre,,beyond secondary,
2527,2,69,Mujer,,beyond secondary,
2528,1,47,Hombre,,beyond secondary,
2528,2,40,Mujer,,beyond secondary,
2528,4,20,Mujer,2,beyond secondary,12
2528,5,17,Mujer,2,beyond secondary,9
2528,7,1,Hombre,5,beyond secondary,
2529,1,57,Mujer,,beyond secondary,
2529,3,62,Hombre,,beyond secondary,
2529,5,33,Hombre,1,beyond secondary,
2530,1,71,Mujer,,beyond secondary,
2530,2,36,Hombre,1,beyond secondary,
2531,1,68,Mujer,,beyond secondary,
2531,2,41,Mujer,1,beyond secondary,
2531,3,15,Hombre,2,beyond secondary,
2531,4,11,Mujer,2,beyond secondary,
2531,5,10,Mujer,2,beyond secondary,
2531,6,21,Hombre,,beyond secondary,
2531,7,17,Hombre,,beyond secondary,12
2532,1,46,Mujer,,beyond secondary,
2532,2,23,Mujer,1,beyond secondary,16
2532,3,23,Mujer,,beyond secondary,14
2533,1,31,Hombre,,beyond secondary,
2533,2,24,Mujer,,beyond secondary,
2533,3,8,Hombre,2,beyond secondary,3
2533,4,1,Hombre,2,beyond secondary,
2534,1,68,Mujer,,beyond secondary,
2534,2,41,Hombre,1,beyond secondary,
2534,3,29,Hombre,1,beyond secondary,
2534,4,75,Mujer,,beyond secondary,
2535,1,48,Hombre,,beyond secondary,
2535,2,23,Hombre,,beyond secondary,
2535,3,17,Hombre,,beyond secondary,9
2535,8,53,Mujer,,beyond secondary,
2535,9,75,Hombre,,beyond secondary,
2535,10,39,Hombre,,beyond secondary,
2536,1,64,Hombre,,beyond secondary,
2536,2,54,Mujer,,beyond secondary,
2536,3,26,Hombre,2,beyond secondary,
2536,4,11,Hombre,,beyond secondary,5
2536,5,30,Hombre,2,beyond secondary,
2537,1,50,Hombre,,beyond secondary,
2537,2,40,Mujer,,beyond secondary,
2538,1,37,Mujer,5,beyond secondary,
2538,2,19,Hombre,1,beyond secondary,
2538,3,19,Hombre,1,beyond secondary,
2538,4,6,Hombre,1,beyond secondary,1
2538,5,77,Mujer,,beyond secondary,
2538,6,43,Hombre,5,beyond secondary,
2538,8,36,Hombre,,beyond secondary,
2539,1,38,Mujer,,beyond secondary,
2539,2,22,Mujer,1,beyond secondary,1
2539,3,20,Hombre,1,beyond secondary,
2539,4,19,Mujer,1,beyond secondary,13
2539,5,15,Hombre,1,beyond secondary,10
2540,1,49,Hombre,,beyond secondary,
2540,2,49,Mujer,,beyond secondary,
2540,3,25,Mujer,2,beyond secondary,
2541,1,40,Mujer,3,beyond secondary,
2541,2,19,Mujer,1,beyond secondary,13
2541,3,66,Mujer,,beyond secondary,
2542,1,51,Mujer,,beyond secondary,
2542,2,27,Hombre,1,beyond secondary,
2542,3,53,Hombre,,beyond secondary,
2543,4,33,Mujer,,beyond secondary,
2543,5,15,Mujer,4,beyond secondary,9
2543,6,14,Hombre,4,beyond secondary,7
2542,7,36,Mujer,,beyond secondary,
2542,8,18,Mujer,7,beyond secondary,
2542,9,31,Mujer,1,beyond secondary,
2542,10,5,Mujer,7,beyond secondary,
2544,1,60,Mujer,,beyond secondary,
2544,2,22,Hombre,1,beyond secondary,
2545,3,37,Hombre,,beyond secondary,
2545,4,34,Mujer,,beyond secondary,1
2545,5,14,Hombre,4,beyond secondary,9
2545,6,6,Mujer,4,beyond secondary,1
2546,1,48,Mujer,,beyond secondary,
2546,3,58,Hombre,,beyond secondary,
2547,1,65,Mujer,,beyond secondary,
2548,1,45,Hombre,,beyond secondary,
2548,2,41,Mujer,,beyond secondary,13
2548,3,20,Mujer,2,beyond secondary,2
2548,4,16,Mujer,2,beyond secondary,9
2548,5,11,Mujer,2,beyond secondary,5
2549,1,52,Mujer,,beyond secondary,
2549,2,43,Hombre,,beyond secondary,
2549,3,12,Mujer,1,beyond secondary,6
2549,4,8,Mujer,1,beyond secondary,3
2550,1,49,Hombre,5,beyond secondary,
2550,5,88,Mujer,,beyond secondary,
2550,7,17,Hombre,,beyond secondary,11
2551,1,50,Mujer,,beyond secondary,
2551,2,24,Mujer,1,beyond secondary,1
2551,3,18,Hombre,1,beyond secondary,12
2551,4,15,Mujer,1,beyond secondary,10
2552,1,50,Mujer,,beyond secondary,
2552,2,26,Hombre,1,beyond secondary,12
2553,2,52,Mujer,,beyond secondary,
2553,3,30,Mujer,2,beyond secondary,1
2553,4,13,Hombre,3,beyond secondary,7
2553,5,7,Mujer,3,beyond secondary,1
2553,6,27,Hombre,,beyond secondary,
2554,1,55,Hombre,,beyond secondary,
2554,2,55,Mujer,,beyond secondary,
2554,3,24,Hombre,2,beyond secondary,
2554,4,19,Mujer,2,beyond secondary,
2555,1,71,Hombre,,beyond secondary,
2555,2,65,Mujer,,beyond secondary,
2555,4,27,Hombre,2,beyond secondary,
2555,5,24,Hombre,2,beyond secondary,1
2556,1,58,Hombre,,beyond secondary,
2556,2,56,Mujer,,beyond secondary,
2556,3,34,Hombre,2,beyond secondary,
2556,4,26,Hombre,2,beyond secondary,13
2557,1,46,Mujer,,beyond secondary,
2557,2,23,Hombre,1,beyond secondary,
2557,3,18,Hombre,1,beyond secondary,
2557,4,13,Hombre,1,beyond secondary,8
2558,1,41,Mujer,5,beyond secondary,
2558,2,41,Hombre,,beyond secondary,
2558,3,19,Mujer,1,beyond secondary,
2558,4,15,Hombre,1,beyond secondary,9
2558,5,70,Mujer,,beyond secondary,
2559,1,60,Hombre,,beyond secondary,
2559,2,55,Mujer,,beyond secondary,
2560,1,56,Hombre,,beyond secondary,
2560,2,45,Mujer,,beyond secondary,
2560,3,11,Hombre,2,beyond secondary,4
2561,1,39,Mujer,,beyond secondary,
2561,2,12,Hombre,1,beyond secondary,7
2561,3,64,Mujer,,beyond secondary,
2562,1,55,Hombre,,beyond secondary,
2562,2,55,Mujer,,beyond secondary,
2562,4,21,Hombre,2,beyond secondary,
2563,1,45,Hombre,,beyond secondary,
2563,2,39,Mujer,,beyond secondary,
2563,3,20,Mujer,2,beyond secondary,
2563,4,12,Hombre,2,beyond secondary,
2563,5,8,Hombre,2,beyond secondary,
2564,1,61,Hombre,,beyond secondary,
2564,2,65,Mujer,,beyond secondary,
2564,3,28,Hombre,2,beyond secondary,
2565,4,26,Mujer,,beyond secondary,
2565,5,8,Mujer,4,beyond secondary,2
2566,6,35,Mujer,,beyond secondary,
2566,7,16,Hombre,6,beyond secondary,
2566,8,14,Mujer,6,beyond secondary,
2565,10,27,Mujer,,beyond secondary,
2567,1,54,Mujer,,beyond secondary,
2567,2,15,Hombre,1,beyond secondary,7
2567,3,55,Hombre,,beyond secondary,
2568,1,63,Mujer,2,beyond secondary,
2568,2,82,Mujer,,beyond secondary,
2569,1,63,Mujer,,beyond secondary,
2569,2,27,Mujer,1,beyond secondary,
2569,3,3,Hombre,2,beyond secondary,
2569,4,57,Hombre,,beyond secondary,
2569,5,5,Hombre,7,beyond secondary,
2569,6,48,Hombre,,beyond secondary,
2569,7,36,Mujer,1,beyond secondary,
2569,8,51,Mujer,,beyond secondary,
2569,9,13,Mujer,8,beyond secondary,6
2570,1,60,Hombre,,beyond secondary,
2570,2,48,Mujer,,beyond secondary,
2570,3,26,Mujer,2,beyond secondary,
2571,1,34,Hombre,2,beyond secondary,
2571,2,63,Mujer,,beyond secondary,
2571,3,25,Hombre,2,beyond secondary,
2571,4,22,Mujer,2,beyond secondary,
2571,5,31,Mujer,2,beyond secondary,
2571,6,15,Mujer,5,beyond secondary,10
2571,7,13,Hombre,5,beyond secondary,7
2571,8,12,Hombre,11,beyond secondary,7
2571,9,25,Mujer,,beyond secondary,16
2571,10,7,Hombre,9,beyond secondary,1
2571,11,29,Mujer,2,beyond secondary,12
2571,12,0,Hombre,9,beyond secondary,
2572,1,39,Hombre,,beyond secondary,
2572,2,46,Mujer,,beyond secondary,
2572,5,17,Hombre,2,beyond secondary,12
2573,1,57,Mujer,3,beyond secondary,
2573,2,60,Hombre,,beyond secondary,
2573,3,81,Mujer,,beyond secondary,
2574,4,16,Mujer,6,beyond secondary,11
2574,5,10,Mujer,6,beyond secondary,4
2574,6,29,Mujer,,beyond secondary,
2573,7,16,Hombre,,beyond secondary,11
2575,1,56,Mujer,,beyond secondary,
2575,2,20,Mujer,1,beyond secondary,
2575,3,13,Mujer,1,beyond secondary,5
2575,4,29,Mujer,1,beyond secondary,
2575,5,11,Mujer,4,beyond secondary,5
2576,6,26,Hombre,,beyond secondary,
2576,7,26,Mujer,,beyond secondary,
2576,8,8,Hombre,7,beyond secondary,3
2576,9,52,Hombre,,beyond secondary,
2577,1,48,Mujer,,beyond secondary,
2577,4,16,Hombre,1,beyond secondary,10
2577,5,52,Hombre,,beyond secondary,
2578,1,58,Mujer,2,beyond secondary,
2578,2,80,Mujer,,beyond secondary,
2579,1,54,Hombre,,beyond secondary,
2579,2,49,Mujer,,beyond secondary,
2579,5,3,Mujer,,beyond secondary,
2580,1,57,Mujer,,beyond secondary,
2580,5,20,Mujer,1,beyond secondary,
2580,6,19,Hombre,1,beyond secondary,
2581,1,58,Hombre,,beyond secondary,
2581,2,50,Mujer,,beyond secondary,
2581,5,27,Hombre,2,beyond secondary,
2582,2,39,Mujer,,beyond secondary,
2582,4,16,Mujer,2,beyond secondary,11
2582,5,9,Mujer,2,beyond secondary,4
2582,6,45,Mujer,,beyond secondary,
2583,1,58,Hombre,,beyond secondary,
2583,2,47,Mujer,,beyond secondary,
2583,3,25,Hombre,2,beyond secondary,
2583,4,20,Hombre,2,beyond secondary,11
2584,1,77,Hombre,,beyond secondary,
2584,2,67,Mujer,,beyond secondary,
2585,1,40,Mujer,6,beyond secondary,
2585,2,18,Hombre,1,beyond secondary,12
2585,3,14,Hombre,1,beyond secondary,8
2585,4,13,Mujer,1,beyond secondary,7
2585,5,36,Hombre,,beyond secondary,
2585,6,57,Mujer,,beyond secondary,
2585,7,10,Mujer,,beyond secondary,5
2586,1,61,Mujer,,beyond secondary,
2586,2,17,Hombre,1,beyond secondary,
2587,4,11,Mujer,7,beyond secondary,6
2587,5,8,Hombre,7,beyond secondary,4
2587,6,6,Hombre,7,beyond secondary,1
2587,7,30,Mujer,,beyond secondary,14
2588,2,60,Mujer,,beyond secondary,
2588,3,32,Mujer,2,beyond secondary,
2588,4,30,Mujer,2,beyond secondary,1
2588,5,28,Hombre,2,beyond secondary,
2588,6,11,Hombre,4,beyond secondary,6
2588,7,34,Mujer,2,beyond secondary,
2588,8,8,Hombre,7,beyond secondary,3
2588,9,6,Hombre,7,beyond secondary,1
2588,10,3,Hombre,7,beyond secondary,
2588,11,5,Mujer,4,beyond secondary,
2589,1,64,Hombre,,beyond secondary,
2589,2,46,Mujer,,beyond secondary,
2591,4,25,Mujer,,beyond secondary,
2589,5,22,Mujer,2,beyond secondary,
2589,6,17,Hombre,2,beyond secondary,6
2590,7,10,Mujer,13,beyond secondary,4
2591,8,7,Mujer,4,beyond secondary,2
2590,9,4,Hombre,13,beyond secondary,
2591,10,5,Mujer,4,beyond secondary,
2589,11,4,Hombre,5,beyond secondary,
2591,12,36,Hombre,,beyond secondary,
2590,13,27,Mujer,,beyond secondary,
2590,14,30,Hombre,,beyond secondary,
2592,1,50,Mujer,,beyond secondary,
2592,2,22,Hombre,1,beyond secondary,16
2592,3,9,Mujer,1,beyond secondary,4
2592,5,50,Mujer,,beyond secondary,
2593,1,53,Hombre,,beyond secondary,
2593,2,47,Mujer,,beyond secondary,
2593,4,20,Mujer,2,beyond secondary,
2593,5,13,Mujer,2,beyond secondary,8
2593,8,4,Hombre,4,beyond secondary,
2594,1,50,Hombre,,beyond secondary,
2594,2,48,Mujer,,beyond secondary,
2594,3,19,Mujer,2,beyond secondary,
2594,4,16,Mujer,2,beyond secondary,11
2594,5,14,Hombre,2,beyond secondary,8
2594,8,14,Mujer,,beyond secondary,9
2594,10,9,Mujer,,beyond secondary,4
2595,1,54,Hombre,8,beyond secondary,
2595,2,38,Mujer,,beyond secondary,
2595,3,11,Mujer,2,beyond secondary,6
2595,4,10,Mujer,2,beyond secondary,1
2595,5,6,Mujer,2,beyond secondary,1
2595,6,12,Hombre,,beyond secondary,
2595,8,76,Mujer,,beyond secondary,
2596,1,49,Mujer,,beyond secondary,
2596,2,24,Mujer,1,beyond secondary,
2596,5,4,Hombre,,beyond secondary,
2596,6,15,Mujer,1,beyond secondary,10
2597,1,32,Hombre,4,beyond secondary,
2598,2,34,Mujer,3,beyond secondary,
2597,3,57,Hombre,,beyond secondary,
2598,3,59,Mujer,,beyond secondary,
2597,4,56,Mujer,,beyond secondary,
2597,9,21,Mujer,4,beyond secondary,16
2597,10,1,Mujer,9,beyond secondary,
2599,1,52,Hombre,,beyond secondary,
2599,2,51,Mujer,,beyond secondary,
2599,3,30,Mujer,2,beyond secondary,
2600,4,25,Mujer,,beyond secondary,
2600,5,6,Hombre,4,beyond secondary,1
2600,6,28,Hombre,,beyond secondary,
2601,1,53,Mujer,,beyond secondary,
2601,2,54,Hombre,,beyond secondary,
2601,3,28,Hombre,1,beyond secondary,
2601,4,26,Mujer,1,beyond secondary,
2602,2,44,Mujer,,beyond secondary,1
2602,3,26,Mujer,2,beyond secondary,
2603,1,59,Mujer,,beyond secondary,
2603,3,22,Mujer,1,beyond secondary,
2603,4,5,Mujer,3,beyond secondary,
2604,1,58,Hombre,,beyond secondary,
2604,2,66,Mujer,,beyond secondary,
2605,1,39,Mujer,,beyond secondary,
2605,2,11,Hombre,1,beyond secondary,6
2605,3,9,Hombre,1,beyond secondary,4
2605,5,35,Mujer,,beyond secondary,
2605,6,38,Hombre,,beyond secondary,
2605,7,2,Mujer,5,beyond secondary,
2606,1,41,Mujer,,beyond secondary,
2606,2,18,Hombre,1,beyond secondary,
2606,3,15,Hombre,1,beyond secondary,9
2607,1,52,Mujer,,beyond secondary,
2607,3,22,Mujer,1,beyond secondary,14
2607,4,70,Mujer,,beyond secondary,
2608,1,36,Hombre,,beyond secondary,
2608,2,35,Mujer,,beyond secondary,
2608,3,14,Hombre,2,beyond secondary,9
2608,4,12,Hombre,2,beyond secondary,7
2608,5,6,Hombre,2,beyond secondary,1
2609,1,36,Mujer,,beyond secondary,
2609,2,13,Mujer,1,beyond secondary,8
2609,4,5,Mujer,1,beyond secondary,
2610,1,52,Hombre,,beyond secondary,
2610,2,52,Mujer,,beyond secondary,
2610,3,25,Hombre,2,beyond secondary,14
2610,4,19,Mujer,2,beyond secondary,13
2611,1,47,Hombre,,beyond secondary,
2611,2,43,Mujer,,beyond secondary,
2611,3,6,Mujer,2,beyond secondary,1
2612,1,44,Hombre,,beyond secondary,
2612,2,45,Mujer,,beyond secondary,
2612,3,24,Hombre,2,beyond secondary,
2612,4,22,Mujer,2,beyond secondary,13
2612,5,6,Hombre,2,beyond secondary,1
2613,1,45,Hombre,,beyond secondary,
2613,2,41,Mujer,,beyond secondary,
2613,5,12,Hombre,2,beyond secondary,7
2613,6,10,Hombre,2,beyond secondary,5
2613,7,22,Hombre,2,beyond secondary,
2613,8,21,Hombre,2,beyond secondary,
2614,1,70,Hombre,,beyond secondary,
2615,3,37,Mujer,,beyond secondary,
2615,4,8,Hombre,3,beyond secondary,4
2616,5,28,Mujer,,beyond secondary,12
2616,6,9,Hombre,5,beyond secondary,5
2615,8,6,Hombre,3,beyond secondary,1
2615,9,3,Mujer,3,beyond secondary,
2617,1,63,Hombre,,beyond secondary,
2617,2,64,Mujer,,beyond secondary,
2617,3,34,Hombre,2,beyond secondary,12
2618,1,52,Mujer,,beyond secondary,
2618,3,67,Hombre,,beyond secondary,
2618,4,33,Hombre,1,beyond secondary,12
2618,5,19,Mujer,,beyond secondary,12
2618,6,17,Hombre,,beyond secondary,1
2619,1,57,Mujer,,beyond secondary,
2619,3,6,Hombre,,beyond secondary,
2619,4,4,Mujer,,beyond secondary,
2620,1,43,Mujer,,beyond secondary,
2620,2,17,Hombre,1,beyond secondary,9
2620,4,36,Hombre,,beyond secondary,
2620,6,2,Mujer,1,beyond secondary,
2621,1,40,Hombre,,beyond secondary,
2621,2,45,Mujer,5,beyond secondary,
2621,3,24,Hombre,2,beyond secondary,14
2621,4,17,Mujer,2,beyond secondary,11
2621,5,77,Mujer,,beyond secondary,
2622,1,31,Mujer,,beyond secondary,
2622,3,7,Mujer,1,beyond secondary,2
2623,1,55,Mujer,,beyond secondary,
2623,2,29,Hombre,1,beyond secondary,
2623,3,28,Mujer,1,beyond secondary,
2623,4,4,Mujer,3,beyond secondary,
2624,1,84,Mujer,,beyond secondary,
2624,2,53,Hombre,1,beyond secondary,
2624,3,53,Mujer,1,beyond secondary,
2625,1,49,Mujer,,beyond secondary,
2625,2,26,Mujer,1,beyond secondary,
2625,3,6,Hombre,2,beyond secondary,1
2626,1,52,Hombre,,beyond secondary,
2626,2,52,Mujer,,beyond secondary,
2626,4,19,Mujer,2,beyond secondary,14
2626,5,17,Hombre,2,beyond secondary,11
2627,4,37,Mujer,,beyond secondary,
2627,5,12,Mujer,4,beyond secondary,7
2627,6,8,Mujer,4,beyond secondary,3
2628,1,57,Hombre,,beyond secondary,
2628,2,59,Mujer,,beyond secondary,
2629,3,30,Hombre,,beyond secondary,12
2629,4,25,Mujer,,beyond secondary,1
2629,5,8,Hombre,4,beyond secondary,3
2630,1,50,Mujer,3,beyond secondary,
2630,2,25,Mujer,1,beyond secondary,15
2630,3,71,Mujer,,beyond secondary,
2631,1,53,Hombre,,beyond secondary,
2631,2,48,Mujer,,beyond secondary,
2631,3,10,Hombre,2,beyond secondary,5
2632,1,38,Hombre,,beyond secondary,
2632,2,41,Mujer,,beyond secondary,12
2633,1,68,Hombre,,beyond secondary,
2633,2,67,Mujer,,beyond secondary,
2634,2,46,Mujer,,beyond secondary,
2634,3,19,Hombre,2,beyond secondary,13
2634,4,17,Hombre,2,beyond secondary,12
2635,3,42,Mujer,,beyond secondary,
2635,4,41,Hombre,,beyond secondary,
2635,5,22,Hombre,3,beyond secondary,14
2635,6,8,Mujer,3,beyond secondary,3
2636,1,49,Hombre,,beyond secondary,
2636,2,53,Mujer,,beyond secondary,
2636,4,14,Hombre,2,beyond secondary,
2637,1,63,Mujer,,beyond secondary,
2638,1,33,Mujer,4,beyond secondary,
2638,3,53,Hombre,,beyond secondary,
2638,4,51,Mujer,,beyond secondary,
2639,1,41,Hombre,,beyond secondary,
2639,2,36,Mujer,,beyond secondary,
2639,3,18,Hombre,2,beyond secondary,9
2639,4,10,Mujer,2,beyond secondary,5
2640,1,33,Hombre,,beyond secondary,
2640,2,35,Mujer,,beyond secondary,
2640,3,9,Hombre,2,beyond secondary,4
2640,4,4,Hombre,2,beyond secondary,
2641,1,72,Hombre,,beyond secondary,
2641,2,61,Mujer,,beyond secondary,
2641,3,55,Mujer,,beyond secondary,
2642,1,36,Mujer,,beyond secondary,
2642,2,38,Hombre,,beyond secondary,
2642,3,11,Mujer,1,beyond secondary,6
2643,1,57,Hombre,,beyond secondary,
2643,2,51,Mujer,,beyond secondary,
2643,3,29,Hombre,2,beyond secondary,
2643,4,27,Hombre,2,beyond secondary,
2644,1,58,Hombre,,beyond secondary,
2644,2,54,Mujer,,beyond secondary,
2644,3,29,Hombre,2,beyond secondary,
2644,4,19,Mujer,2,beyond secondary,13
2645,1,60,Mujer,,beyond secondary,
2645,2,25,Hombre,1,beyond secondary,
2646,2,33,Hombre,5,beyond secondary,
2646,3,5,Mujer,,beyond secondary,
2646,4,58,Hombre,,beyond secondary,
2646,5,57,Mujer,,beyond secondary,
2647,1,38,Hombre,,beyond secondary,
2647,2,34,Mujer,,beyond secondary,
2647,3,9,Mujer,2,beyond secondary,3
2647,4,2,Hombre,2,beyond secondary,
2648,1,39,Mujer,,beyond secondary,
2648,2,22,Hombre,1,beyond secondary,17
2648,3,17,Hombre,1,beyond secondary,15
2648,4,48,Hombre,,beyond secondary,
2648,5,2,Mujer,1,beyond secondary,
2649,1,66,Hombre,,beyond secondary,
2649,2,69,Mujer,,beyond secondary,
2649,3,71,Mujer,,beyond secondary,
2649,4,18,Hombre,,beyond secondary,12
2650,1,66,Hombre,,beyond secondary,
2650,2,60,Mujer,,beyond secondary,
2650,3,35,Mujer,2,beyond secondary,
2650,4,30,Hombre,2,beyond secondary,
2651,1,47,Hombre,,beyond secondary,
2651,2,42,Mujer,,beyond secondary,
2651,3,21,Mujer,2,beyond secondary,
2651,5,17,Hombre,2,beyond secondary,
2651,7,3,Mujer,3,beyond secondary,
2651,9,19,Mujer,,beyond secondary,
2652,1,58,Hombre,,beyond secondary,
2653,1,34,Mujer,,beyond secondary,
2653,2,36,Hombre,,beyond secondary,
2653,3,13,Hombre,1,beyond secondary,7
2653,4,4,Hombre,1,beyond secondary,
2654,1,65,Mujer,,beyond secondary,
2654,2,19,Mujer,,beyond secondary,1
2655,1,54,Mujer,,beyond secondary,
2655,2,32,Hombre,1,beyond secondary,
2655,3,26,Mujer,1,beyond secondary,1
2655,4,8,Mujer,3,beyond secondary,3
2655,5,24,Hombre,1,beyond secondary,
2655,6,22,Hombre,1,beyond secondary,
2655,7,20,Mujer,1,beyond secondary,
2656,1,46,Hombre,,beyond secondary,
2656,2,47,Mujer,,beyond secondary,
2656,3,19,Hombre,2,beyond secondary,9
2656,4,10,Hombre,2,beyond secondary,5
2657,1,61,Hombre,,beyond secondary,
2657,2,60,Mujer,,beyond secondary,
2657,3,20,Mujer,2,beyond secondary,13
2657,4,19,Hombre,2,beyond secondary,13
2658,1,62,Mujer,,beyond secondary,
2658,2,60,Hombre,,beyond secondary,
2658,3,28,Mujer,1,beyond secondary,12
2659,1,60,Mujer,,beyond secondary,
2659,2,30,Mujer,1,beyond secondary,2
2659,3,28,Hombre,1,beyond secondary,
2659,4,3,Hombre,2,beyond secondary,
2660,1,56,Mujer,,beyond secondary,
2660,3,82,Hombre,,beyond secondary,
2660,4,17,Hombre,,beyond secondary,
2661,1,65,Mujer,,beyond secondary,
2661,2,41,Mujer,1,beyond secondary,
2661,3,14,Hombre,2,beyond secondary,7
2661,4,26,Hombre,1,beyond secondary,
2661,5,21,Hombre,1,beyond secondary,
2662,1,69,Mujer,,beyond secondary,
2662,2,49,Mujer,,beyond secondary,
