hh_id,indiv_id,sex_2004,sex_2007,sex_2011
PE101094,5,Female,Female,Female
PE101094,15,Female,Female,Female
PE101095,0,Female,Female,Female
PE101095,1,Male,Male,Male
PE101095,2,Female,Female,Female
PE101095,3,Male,Male,Male
PE101095,4,Female,Female,Female
PE101095,15,Male,Male,Male
PE101095,16,Male,Male,Male
PE101095,17,Female,-99,Female
PE101095,18,-99,Female,Female
PE101095,19,-99,-99,Male
PE101096,0,Male,Male,Male
PE101096,1,Male,Male,Male
PE101096,2,Female,Female,Female
PE101096,3,Male,-99,Male
PE101096,15,Male,Male,Male
PE101097,0,Male,Male,Male
PE101097,1,Female,Female,Female
PE101097,2,Male,Male,Male
PE101097,3,Male,Male,Male
PE101097,4,-99,Male,Male
PE101098,0,Female,Female,Female
PE101098,1,Male,-99,Male
PE101098,2,Female,Female,Female
PE101098,3,Male,Male,Male
PE101098,4,Female,Female,Female
PE101098,5,Female,Female,Female
PE101098,6,Male,Male,Male
PE101098,7,Male,Male,Male
PE101098,8,Female,Female,Female
PE101098,9,-99,-99,Female
PE101099,0,Male,Male,Male
PE101099,1,Male,Male,Male
PE101099,2,Female,Female,Female
PE101099,3,Female,Female,Female
PE101099,4,Male,Male,Male
PE101099,5,Male,-99,Male
PE101100,0,Male,Male,Male
PE101100,1,Male,Male,Male
PE101100,2,Female,Female,Female
PE101100,3,-99,-99,Female
PE101101,0,Female,Female,Female
PE101101,1,Female,Female,Female
PE101101,2,Male,Male,Male
PE101101,3,-99,Female,Female
PE101101,4,-99,Male,Male
PE101101,5,-99,Male,Male
PE101101,6,-99,Female,Female
PE101102,0,Male,Male,Male
PE101102,1,Female,Female,Female
PE101102,2,Male,Male,Male
PE101102,3,Female,-99,Female
PE101102,4,Male,Male,Male
PE101102,5,Male,Male,Male
PE101102,6,Female,Female,Female
PE101102,7,Female,Female,Female
PE101103,0,Male,Male,Male
PE101103,1,Female,Female,Female
PE101103,2,Male,Male,Male
PE101103,3,Male,Male,Male
PE101104,0,Male,Male,Male
PE101104,1,Male,Male,Male
PE101104,2,Female,Female,Female
PE101104,3,Female,Female,Female
PE101104,4,Male,Male,Male
PE101104,5,-99,-99,Female
PE101105,0,-99,Male,Male
PE101105,1,-99,Male,Male
PE101105,2,-99,Female,Female
PE101105,3,-99,Male,Male
PE101105,4,-99,-99,Female
PE101105,5,-99,Male,Male
PE101105,6,-99,Female,Female
PE101105,7,-99,Male,Male
PE101105,8,-99,Female,Female
PE111001,1,-99,-99,-99
PE111001,2,-99,-99,-99
PE111001,3,-99,-99,-99
PE111001,4,-99,-99,-99
PE111001,15,-99,-99,-99
PE111002,0,Male,Male,Male
PE111002,1,Female,Female,Female
PE111002,2,Male,Male,Male
PE111002,3,Female,Female,Female
PE111002,15,Female,Female,Female
PE111002,16,Male,Male,Male
PE111002,17,-99,Female,Female
PE111002,18,-99,-99,Male
PE111002,19,-99,-99,Female
PE111003,0,Male,Male,Male
PE111003,1,Male,Male,Male
PE111003,2,Female,Female,Female
PE111003,3,Female,-99,Female
PE111003,4,Female,-99,Female
PE111003,5,Male,-99,Male
PE111003,15,Female,-99,Female
PE111003,16,Female,Female,Female
PE111003,17,-99,Female,Female
PE111003,18,-99,Male,Male
PE111004,0,Female,Female,-99
PE111004,1,Female,Female,-99
PE111004,2,Male,-99,-99
PE111004,3,-99,Male,-99
PE111005,0,Female,Female,Female
PE111005,1,Male,Male,Male
PE111005,2,Female,Female,Female
PE111005,3,Male,Male,Male
PE111005,4,Female,-99,Female
PE111005,5,Female,Female,Female
PE111005,15,Male,Male,Male
PE111005,16,Female,Female,Female
PE111005,17,-99,Female,Female
PE111005,18,-99,-99,Female
PE111006,0,Male,Male,Male
PE111006,1,Female,Female,Female
PE111006,2,Male,-99,Male
PE111006,3,Female,-99,Female
PE111006,4,Female,-99,Female
PE111006,5,Male,-99,Male
PE111006,6,Female,-99,Female
PE111006,7,Male,Male,Male
PE111006,8,Female,-99,Female
PE111006,9,Male,Male,Male
PE111006,10,Male,Male,Male
PE111006,11,-99,-99,Male
PE111007,0,Male,Male,-99
PE111007,1,Male,Male,-99
PE111007,2,Female,Female,-99
PE111007,3,Female,-99,-99
PE111007,4,Male,-99,-99
PE111007,5,Female,-99,-99
PE111007,6,Female,Female,-99
PE111007,7,Male,Male,-99
PE111008,0,Female,Female,Female
PE111008,1,Male,Male,Male
PE111008,2,Female,Female,Female
PE111008,3,Female,Female,Female
PE111008,4,Female,Female,Female
PE111008,5,Male,Male,Male
PE111008,6,-99,Male,Male
PE111008,7,-99,-99,Male
PE111009,0,Female,Female,Female
PE111009,1,Female,Female,Female
PE111009,2,Male,Male,Male
PE111009,3,Female,-99,Female
PE111009,4,Female,Female,Female
PE111009,5,Male,Male,Male
PE111009,6,-99,Male,Male
PE111009,7,-99,-99,Female
PE111010,0,Male,Male,Male
PE111010,1,Male,Male,Male
PE111010,2,Female,Female,Female
PE111010,3,Female,-99,Female
PE111010,4,Male,-99,Male
PE111010,5,Male,Male,Male
PE111010,6,-99,Male,Male
PE111011,0,Male,Male,Male
PE111011,1,Male,Male,Male
PE111011,2,Female,Female,Female
PE111011,3,Female,-99,Female
PE111011,4,Male,-99,Male
PE111011,5,Male,-99,Male
PE111011,6,Male,-99,-99
PE111011,7,Female,-99,Female
PE111011,15,Female,-99,Female
PE111011,16,Male,-99,Male
PE111011,17,Female,Female,Female
PE111011,18,-99,Female,Female
PE111011,19,-99,Male,Male
PE111012,0,Male,Male,Male
PE111012,1,Female,Female,Female
PE111012,2,Male,Male,Male
PE111012,3,Female,-99,Female
PE111012,4,Female,-99,Female
PE111012,5,Male,Male,Male
PE111012,6,Female,Female,Female
PE111012,7,Female,-99,Female
PE111012,8,Female,-99,Female
PE111012,9,Female,Female,Female
PE111012,10,-99,-99,Female
PE111013,0,Female,Female,Female
PE111013,1,Male,Male,Male
PE111013,2,Female,Female,Female
PE111013,3,Female,Female,Female
PE111013,15,Female,-99,Female
PE111013,16,Female,Female,Female
PE111013,17,Male,Male,Male
PE111013,18,Female,Female,Female
PE111013,19,-99,Female,Female
PE111014,0,Female,Female,Female
PE111014,1,Female,Female,Female
PE111014,2,Male,Male,Male
PE111014,3,Male,-99,Male
PE111014,4,Male,-99,Male
PE111014,15,Male,Male,Male
PE111014,16,Female,Female,Female
PE111014,17,Female,Female,Female
PE111014,18,-99,Male,Male
PE111015,0,Male,Male,-99
PE111015,1,Female,Female,-99
PE111015,2,Male,Male,-99
PE111015,3,Male,-99,-99
PE111015,4,Male,Male,-99
PE111015,15,Female,Female,-99
PE111015,16,Male,-99,-99
PE111015,17,Female,-99,-99
PE111015,18,Male,Male,-99
PE111015,19,-99,Male,-99
PE111016,0,Female,Female,-99
PE111016,1,Male,-99,-99
PE111016,2,Female,-99,-99
PE111016,3,Male,-99,-99
PE111016,4,Female,Female,-99
PE111016,5,Female,Female,-99
PE111016,6,Male,Male,-99
PE111016,7,-99,Female,-99
PE111016,8,-99,Male,-99
PE111016,9,-99,Male,-99
PE111017,0,Male,Male,Male
PE111017,1,Male,-99,Male
PE111017,2,Female,Female,Female
PE111017,3,Female,Female,Female
PE111017,4,Female,-99,Female
PE111017,5,Male,-99,Male
PE111017,6,Male,-99,Male
PE111017,7,Female,Female,Female
PE111017,15,Female,Female,Female
PE111017,16,Female,Female,Female
PE111018,0,Female,Female,Female
PE111018,1,Male,-99,Male
PE111018,2,Female,-99,Female
PE111018,3,Male,-99,Male
PE111018,15,Male,Male,Male
PE111018,16,Female,Female,Female
PE111018,17,-99,-99,Male
PE111018,18,-99,-99,Female
PE111018,19,-99,-99,Male
PE111019,0,Female,Female,Female
PE111019,1,Female,Female,Female
PE111019,2,Male,-99,-99
PE111019,3,Female,Female,Female
PE111019,4,Female,Female,Female
PE111019,5,Male,Male,Male
PE111019,6,Female,Female,Female
PE111019,7,Female,Female,Female
PE111019,8,Male,Male,Male
PE111019,9,-99,-99,Male
PE111020,0,Male,Male,Male
PE111020,1,Male,Male,Male
PE111020,2,Female,Female,Female
PE111020,3,Male,Male,Male
PE111020,4,Male,-99,Male
PE111020,5,Female,-99,Female
PE111020,6,Male,Male,Male
PE111020,7,Male,Male,Male
PE111020,8,Female,-99,Female
PE111020,9,Female,Female,Female
PE111020,15,Male,Male,Male
PE111020,16,Female,Female,Female
PE111020,17,Male,Male,Male
PE111020,18,-99,Male,Male
PE111021,0,Female,Female,-99
PE111021,1,Male,Male,-99
PE111021,2,Female,Female,-99
PE111021,3,Female,Female,-99
PE111021,4,Female,Female,-99
PE111021,5,Male,Male,-99
PE111022,0,Male,Male,Male
PE111022,1,Male,-99,Male
PE111022,2,Female,Female,Female
PE111022,3,Male,-99,Male
PE111022,4,Female,-99,Female
PE111022,5,Female,-99,Female
PE111022,6,Male,-99,Male
PE111022,7,Female,-99,Female
PE111022,8,Male,-99,Male
PE111022,9,Female,Female,Female
PE111022,15,Female,-99,Female
PE111022,16,Male,Male,Male
PE111022,17,Female,-99,Male
PE111022,18,-99,Female,Female
PE111022,19,-99,-99,Male
PE111023,0,Female,Female,-99
PE111023,1,Female,Female,-99
PE111023,2,Male,Male,-99
PE111023,3,Female,Female,-99
PE111023,4,Male,-99,-99
PE111023,5,-99,Male,-99
PE111023,6,-99,Male,-99
PE111024,0,Female,Female,Female
PE111024,1,Female,-99,Female
PE111024,2,Male,-99,Male
PE111024,3,Female,-99,Female
PE111024,4,Female,-99,Female
PE111024,5,Female,-99,Female
PE111024,6,Male,-99,Male
PE111024,15,Male,Male,Male
PE111024,16,-99,Female,Female
PE111024,17,-99,Male,Male
PE111024,18,-99,Male,Male
PE111024,19,-99,Male,Male
PE111024,20,-99,Male,Male
PE111024,21,-99,-99,Male
PE111025,0,Male,-99,Male
PE111025,1,Female,-99,Female
PE111025,15,Male,-99,Male
PE111025,16,Male,-99,Male
PE111025,17,Female,-99,Female
PE111025,18,Female,-99,Female
PE111025,19,Female,-99,Female
PE111025,20,Female,-99,Female
PE111026,1,-99,-99,-99
PE111026,2,-99,-99,-99
PE111026,15,-99,-99,-99
PE111027,0,Female,Female,-99
PE111027,1,Male,-99,-99
PE111027,2,Female,Female,-99
PE111027,3,Male,-99,-99
PE111027,4,Female,-99,-99
PE111027,5,Male,-99,-99
PE111027,6,Male,-99,-99
PE111027,7,Female,Female,-99
PE111027,8,Female,Female,-99
PE111028,0,Female,Female,Female
PE111028,1,Male,Male,Male
PE111028,2,Female,Female,Female
PE111028,3,Male,Male,Male
PE111028,4,Male,Male,Male
PE111028,15,Female,Female,Female
PE111028,16,Female,Female,Female
PE111028,17,Male,Male,Male
PE111029,0,Female,-99,-99
PE111029,1,Female,-99,-99
PE111029,2,Male,-99,-99
PE111029,3,Female,-99,-99
PE111029,4,Male,-99,-99
PE111029,5,Male,-99,-99
PE111029,6,Female,-99,-99
PE111030,0,Male,-99,Male
PE111030,1,Female,-99,Female
PE111030,2,Male,-99,Male
PE111030,3,Female,-99,Female
PE111030,4,Female,-99,Female
PE111030,5,-99,-99,Female
PE111030,6,-99,-99,Female
PE111030,7,-99,-99,Female
PE111031,1,-99,-99,-99
PE111031,2,-99,-99,-99
PE111031,3,-99,-99,-99
PE111031,4,-99,-99,-99
PE111031,5,-99,-99,-99
PE111031,6,-99,-99,-99
PE111031,7,-99,-99,-99
PE111031,8,-99,-99,-99
PE111031,9,-99,-99,-99
PE111031,10,-99,-99,-99
PE111031,15,-99,-99,-99
PE111032,0,Female,Female,-99
PE111032,1,Male,-99,-99
PE111032,2,Female,Female,-99
PE111032,3,Female,-99,-99
PE111032,4,Female,-99,-99
PE111032,5,Male,Male,-99
PE111032,6,Male,Male,-99
PE111032,7,Male,-99,-99
PE111032,8,Female,Female,-99
PE111032,9,-99,Female,-99
PE111033,0,-99,Male,Male
PE111033,1,-99,Male,Male
PE111033,2,-99,Female,Female
PE111033,3,-99,-99,Male
PE111033,4,-99,-99,Female
PE111033,5,-99,-99,Female
PE111033,6,-99,-99,Male
PE111033,7,-99,Male,-99
PE111033,8,-99,-99,Female
PE111033,9,-99,-99,Female
PE111033,10,-99,-99,Male
PE111034,0,Female,Female,Female
PE111034,1,Male,Male,Male
PE111034,2,Female,Female,Female
PE111034,3,Male,-99,Male
PE111034,4,Female,-99,Female
PE111034,5,Female,-99,Female
PE111034,6,Male,-99,Male
PE111034,7,Female,-99,Female
PE111034,8,Male,-99,Male
PE111034,15,Male,Male,Male
PE111034,16,Male,-99,Male
PE111034,17,Male,-99,Male
PE111034,18,Male,-99,Male
PE111034,19,-99,Male,Male
PE111034,20,-99,Male,Male
PE111035,0,Male,Male,Male
PE111035,1,Female,Female,Female
PE111035,2,Male,Male,Male
PE111035,3,Female,Female,Female
PE111035,4,Female,Female,Female
PE111035,5,Male,Male,Male
PE111035,6,Male,Male,Male
PE111035,7,Male,Male,Male
PE111035,8,Female,Female,Female
PE111035,9,-99,Female,Female
PE111035,10,-99,-99,Male
PE111035,11,-99,-99,Female
PE111036,0,Male,Male,Male
PE111036,1,Male,Male,Male
PE111036,2,Female,Female,Female
PE111036,3,Male,-99,Male
PE111036,4,Female,-99,Female
PE111036,5,Female,Female,Female
PE111036,6,Male,Male,Male
PE111036,15,Male,Male,Male
PE111036,16,-99,-99,Female
PE111037,0,Female,Female,Female
PE111037,1,Male,Male,Male
PE111037,2,Female,Female,Female
PE111037,15,Female,Female,Female
PE111037,16,Male,Male,Male
PE111038,0,Female,Female,Female
PE111038,1,Male,Male,Male
PE111038,2,Female,Female,Female
PE111038,3,Female,Female,Female
PE111038,15,Female,Female,Female
PE111038,16,Female,Female,Female
PE111038,17,Female,Female,Female
PE111038,18,-99,Male,Male
PE111038,19,-99,-99,Female
PE111039,0,Male,Male,Male
PE111039,1,Female,Female,Female
PE111039,2,Male,Male,Male
PE111039,3,Female,Female,Female
PE111039,15,Male,Male,Male
PE111039,16,Male,Male,Male
PE111039,17,-99,Female,Female
PE111039,18,-99,-99,Male
PE111040,0,Female,Female,Female
PE111040,1,Female,Female,Female
PE111040,2,Male,Male,Male
PE111040,3,Female,-99,Female
PE111040,4,Male,Male,Male
PE111041,0,-99,Female,Female
PE111041,1,-99,Male,Male
PE111041,2,-99,Female,Female
PE111041,3,-99,Female,Female
PE111041,4,-99,Male,Male
PE111041,5,-99,Male,Male
PE111041,6,-99,-99,Female
PE111042,0,Female,Female,Female
PE111042,1,Male,Male,Male
PE111042,2,Female,Female,Female
PE111042,3,Male,-99,Male
PE111042,4,Female,-99,Female
PE111042,5,Male,-99,Male
PE111042,6,Female,-99,Female
PE111042,7,-99,-99,Male
PE111043,1,-99,-99,-99
PE111043,2,-99,-99,-99
PE111044,0,Male,Male,Male
PE111044,1,Male,Male,Male
PE111044,2,Female,Female,Female
PE111044,3,Female,Female,Female
PE111044,4,Male,Male,Male
PE111044,5,Male,Male,Male
PE111045,0,Female,Female,Female
PE111045,1,Male,Male,Male
PE111045,2,Female,Female,Female
PE111045,3,Male,-99,Male
PE111045,4,Female,Female,Female
PE111045,5,Male,Male,Male
PE111045,6,Female,-99,Female
PE111046,0,Female,Female,-99
PE111046,1,Male,Male,-99
PE111046,2,Female,Female,-99
PE111046,3,Male,-99,-99
PE111046,4,Female,-99,-99
PE111046,5,Female,Female,-99
PE111046,6,Male,-99,-99
PE111046,7,Male,Male,-99
PE111046,8,Female,Female,-99
PE111046,9,Male,Male,-99
PE111047,0,Female,Female,Female
PE111047,1,Male,Male,Male
PE111047,2,Female,Female,Female
PE111047,3,Female,Female,Female
PE111047,4,Male,-99,Male
PE111047,5,Male,-99,Male
PE111047,6,Female,Female,Female
PE111047,7,-99,Male,Male
PE111047,8,-99,-99,Female
PE111047,9,-99,-99,Male
PE111048,0,Female,Female,Female
PE111048,1,Female,Female,Female
PE111048,2,Male,Male,Male
PE111048,3,Female,-99,Female
PE111048,4,Male,-99,Male
PE111048,5,Female,-99,Female
PE111048,6,Male,-99,Male
PE111048,7,Female,Female,Female
PE111048,8,-99,-99,Female
PE111048,9,-99,-99,Male
PE111048,10,-99,-99,Female
PE111049,0,Female,Female,Female
PE111049,1,Male,Male,Male
PE111049,2,Female,Female,Female
PE111049,3,Female,-99,Female
PE111049,4,Female,-99,Female
PE111049,5,Female,Female,Female
PE111049,15,Female,Female,Female
PE111049,16,Female,Female,Female
PE111049,17,Male,Male,Male
PE111049,18,-99,Male,Male
PE111050,0,Male,Male,Male
PE111050,1,Male,Male,Male
PE111050,2,Female,Female,Female
PE111050,15,Female,Female,Female
PE111050,16,Male,Male,Male
PE111050,17,-99,-99,Female
PE111051,0,-99,Male,-99
PE111051,1,-99,Male,-99
PE111051,2,-99,Female,-99
PE111051,3,-99,-99,-99
PE111051,15,-99,-99,-99
PE111051,16,-99,Female,-99
PE111051,17,-99,Female,-99
PE111051,18,-99,Male,-99
PE111052,0,Male,Male,Male
PE111052,1,Male,-99,Male
PE111052,2,Female,-99,Female
PE111052,3,Female,-99,Female
PE111052,4,Male,Male,Male
PE111052,5,Female,-99,Female
PE111052,15,Female,-99,Female
PE111052,16,-99,Female,Female
PE111052,17,-99,Male,Male
PE111052,18,-99,Male,Male
PE111052,19,-99,Male,Male
PE111052,20,-99,Male,Male
PE111052,21,-99,Male,Male
PE111053,1,-99,-99,-99
PE111053,2,-99,-99,-99
PE111053,3,-99,-99,-99
PE111053,4,-99,-99,-99
PE111053,5,-99,-99,-99
PE111053,6,-99,-99,-99
PE111053,7,-99,-99,-99
PE111054,0,Female,Female,Female
PE111054,1,Female,Female,Female
PE111054,2,Male,Male,Male
PE111054,3,Female,-99,Female
PE111054,4,Female,Female,Female
PE111054,5,Female,-99,Female
PE111054,6,Male,-99,Male
PE111054,7,Female,-99,Female
PE111054,15,Male,Male,Male
PE111054,16,Female,-99,Female
PE111054,17,Male,-99,Male
PE111054,18,Male,Male,Male
PE111054,19,-99,Male,Male
PE111055,1,-99,-99,-99
PE111055,2,-99,-99,-99
PE111055,3,-99,-99,-99
PE111055,4,-99,-99,-99
PE111055,5,-99,-99,-99
PE111055,15,-99,-99,-99
PE111056,0,Female,Female,Female
PE111056,1,Male,Male,Male
PE111056,2,Female,Female,Female
PE111056,3,Female,Female,Female
PE111056,4,Male,-99,Male
PE111056,5,Male,Male,Male
PE111056,6,-99,Female,Female
PE111057,0,Female,Female,Female
PE111057,1,Male,Male,Male
PE111057,2,Female,Female,Female
PE111057,3,Male,-99,Male
PE111057,4,Female,-99,Female
PE111057,5,Female,-99,Female
PE111057,6,Male,-99,Male
PE111057,7,Female,Female,Female
PE111057,8,Female,-99,Female
PE111057,9,Male,Male,Male
PE111057,10,Male,Male,Male
PE111057,11,Female,-99,Female
PE111057,15,Female,-99,Female
PE111057,16,Male,Male,Male
PE111057,17,-99,Male,Male
PE111058,0,Male,Male,Male
PE111058,1,Male,Male,Male
PE111058,2,Female,Female,Female
PE111058,3,-99,Male,Male
PE111059,0,Male,Male,Male
PE111059,1,Female,Female,Female
PE111059,2,Female,Female,Female
PE111059,3,Female,Female,Female
PE111059,4,Female,Female,Female
PE111059,5,Male,Male,Male
PE111060,0,-99,Male,-99
PE111060,1,-99,Male,-99
PE111060,2,-99,Female,-99
PE111060,3,-99,Male,-99
PE111060,4,-99,Female,-99
PE111060,5,-99,Female,-99
PE111061,0,Female,Female,Female
PE111061,1,Female,Female,Female
PE111061,2,Male,Male,Male
PE111061,3,Male,-99,Male
PE111061,4,Female,-99,Female
PE111061,5,Male,-99,Male
PE111061,6,Male,-99,Male
PE111061,7,Female,-99,Female
PE111061,8,Female,Female,Female
PE111061,9,Male,Male,Male
PE111061,10,Female,Female,Female
PE111061,15,Male,Male,Male
PE111061,16,Female,Female,Female
PE111062,0,Female,Female,Female
PE111062,1,Male,Male,Male
PE111062,2,Female,Female,Female
PE111062,3,Female,-99,Female
PE111062,4,Male,-99,Male
PE111062,15,Female,Female,Female
PE111062,16,Male,Male,Male
PE111062,17,-99,-99,Male
PE111063,0,Male,Male,Male
PE111063,1,Female,-99,Female
PE111063,2,Male,Male,Male
PE111063,3,Female,Female,Female
PE111063,4,Male,Male,Male
PE111063,5,Male,Male,Male
PE111063,6,Male,Male,Male
PE111063,7,Male,Male,Male
PE111063,8,Male,Male,Male
PE111063,9,Male,Male,Male
PE111064,0,Female,Female,Female
PE111064,1,Female,Female,Female
PE111064,2,Male,-99,Male
PE111064,3,Female,-99,Female
PE111064,4,Male,-99,Male
PE111064,5,Female,-99,Female
PE111064,15,Male,-99,Male
PE111064,16,-99,Male,Male
PE111064,17,-99,Female,Female
PE111064,18,-99,-99,Female
PE111065,0,Female,Female,Female
PE111065,1,Male,Male,Male
PE111065,2,Female,Female,Female
PE111065,3,Male,Male,Male
PE111065,4,Female,Female,Female
PE111065,5,Male,-99,Male
PE111065,6,Female,-99,Female
PE111065,7,Male,-99,Male
PE111065,15,Female,Female,Female
PE111065,16,-99,Male,Male
PE111065,17,-99,Female,Female
PE111065,18,-99,-99,Female
PE111066,0,Male,Male,Male
PE111066,1,Male,Male,Male
PE111066,2,Female,Female,Female
PE111066,3,Male,-99,Male
PE111066,4,Female,-99,Female
PE111066,5,Male,-99,Male
PE111066,6,Female,-99,Female
PE111066,7,Male,-99,Male
PE111066,8,Female,-99,Female
PE111066,9,Male,-99,-99
PE111066,15,Female,-99,Female
PE111066,16,Male,Male,Male
PE111066,17,-99,Female,Female
PE111067,0,-99,Female,Female
PE111067,1,-99,Male,Male
PE111067,2,-99,Female,Female
PE111067,15,-99,Female,Female
PE111067,16,-99,Female,Female
PE111067,17,-99,-99,Female
PE111068,0,Male,Male,Male
PE111068,1,Male,Male,Male
PE111068,2,Female,Female,Female
PE111068,3,Male,-99,Male
PE111068,4,Female,-99,Female
PE111068,5,Female,-99,Female
PE111068,6,Female,-99,Female
PE111068,7,Male,-99,Male
PE111068,8,Male,-99,-99
